"id_student_panel","subject","grade","treated","school","cd_etab","chain_id","scale_linked","theta_linked"
"Y3P_4062","Arabic",4,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,0.0926046001137212
"Y3P_4063","Arabic",4,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,-0.376249190492717
"Y3P_4069","Arabic",4,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.360938579097192
"Y3P_4090","Arabic",4,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,0.0333594790261143
"Y3P_4122","Arabic",4,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,-0.300333092630766
"Y3P_4209","Arabic",4,1,"AL FARABI","27200P","arabic_chain2",TRUE,0.205098433524333
"Y3P_4334","Arabic",4,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,-0.820705653808082
"Y3P_4350","Arabic",4,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.720101737842322
"Y3P_4374","Arabic",4,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,-0.539757792337164
"Y3P_4387","Arabic",4,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-1.03824460912283
"Y3P_4494","Arabic",4,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.80021705580612
"Y3P_580","Arabic",4,0,"EL FALAH","18168X","arabic_chain2",TRUE,-1.03824460912283
"Y3P_586","Arabic",4,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,-0.820705653808082
"Y3P_589","Arabic",4,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,0.205098433524333
"Y3P_612","Arabic",4,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,-0.926013127182203
"Y3P_625","Arabic",4,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,-0.455930420804699
"Y3P_657","Arabic",4,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-0.300333092630767
"Y3P_781","Arabic",4,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.158483342202073
"Y3P_98","Arabic",4,1,"ECOLE EL KARIA","08207V","arabic_chain2",TRUE,-0.227844410941676
"Y1_41575","Arabic",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.360938579097193
"Y3P_1003","Arabic",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,-0.455930420804698
"Y3P_1008","Arabic",5,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,-1.03824460912283
"Y3P_1065","Arabic",5,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.409913745255846
"Y3P_1068","Arabic",5,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.409913745255846
"Y3P_1116","Arabic",5,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.59342970245639
"Y3P_1136","Arabic",5,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.503987316660175
"Y3P_1155","Arabic",5,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,-1.03824460912283
"Y3P_1234","Arabic",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.205098433524334
"Y3P_1338","Arabic",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.360938579097192
"Y3P_1346","Arabic",5,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-1.42463339474992
"Y3P_1348","Arabic",5,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,-1.15817473435367
"Y3P_140","Arabic",5,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,-0.628161597881284
"Y3P_1424","Arabic",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-0.820705653808083
"Y3P_1441","Arabic",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.636591347617442
"Y3P_1458","Arabic",5,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,0.205098433524334
"Y3P_1464","Arabic",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,-0.926013127182204
"Y3P_1525","Arabic",5,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,0.503987316660175
"Y3P_1552","Arabic",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.158483342202072
"Y3P_1554","Arabic",5,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-0.227844410941677
"Y3P_1555","Arabic",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,0.360938579097195
"Y3P_157","Arabic",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.300333092630767
"Y3P_1570","Arabic",5,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,0.149799693066063
"Y3P_1601","Arabic",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.310548288627661
"Y3P_1603","Arabic",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,0.360938579097193
"Y3P_1610","Arabic",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,-0.376249190492716
"Y3P_1634","Arabic",5,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-1.28665979615856
"Y3P_1635","Arabic",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,0.72010173784232
"Y3P_1638","Arabic",5,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,-0.0281064084142288
"Y3P_1639","Arabic",5,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,-0.0281064084142291
"Y3P_1642","Arabic",5,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-0.455930420804699
"Y3P_1674","Arabic",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,-0.376249190492716
"Y3P_1677","Arabic",5,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.678796549127853
"Y3P_1679","Arabic",5,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-0.0919832340434868
"Y3P_1689","Arabic",5,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,0.205098433524335
"Y3P_1702","Arabic",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-1.03824460912283
"Y3P_1772","Arabic",5,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,0.59342970245639
"Y3P_1803","Arabic",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,0.72010173784232
"Y3P_1810","Arabic",5,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.820705653808083
"Y3P_1852","Arabic",5,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,0.636591347617441
"Y3P_1861","Arabic",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,0.258639487400971
"Y3P_1865","Arabic",5,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,-0.300333092630767
"Y3P_1869","Arabic",5,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,0.149799693066063
"Y3P_1886","Arabic",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.549250483292408
"Y3P_189","Arabic",5,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,-0.455930420804698
"Y3P_1892","Arabic",5,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.376249190492717
"Y3P_1911","Arabic",5,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.455930420804698
"Y3P_1925","Arabic",5,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,-1.28665979615856
"Y3P_1926","Arabic",5,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,-1.15817473435367
"Y3P_1949","Arabic",5,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-0.158483342202072
"Y3P_1958","Arabic",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,-0.028106408414229
"Y3P_1961","Arabic",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,-0.0281064084142289
"Y3P_1985","Arabic",5,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,-0.820705653808083
"Y3P_1992","Arabic",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,0.205098433524334
"Y3P_2003","Arabic",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.503987316660176
"Y3P_2007","Arabic",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.593429702456391
"Y3P_2009","Arabic",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,-0.539757792337165
"Y3P_2012","Arabic",5,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.258639487400971
"Y3P_2018","Arabic",5,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,0.258639487400971
"Y3P_2025","Arabic",5,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.205098433524335
"Y3P_2035","Arabic",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-0.0919832340434861
"Y3P_2036","Arabic",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,0.360938579097195
"Y3P_2040","Arabic",5,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.205098433524334
"Y3P_2045","Arabic",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.310548288627661
"Y3P_2072","Arabic",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,-1.15817473435367
"Y3P_2074","Arabic",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.59342970245639
"Y3P_2079","Arabic",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","arabic_chain2",TRUE,0.503987316660174
"Y3P_2083","Arabic",5,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,-0.0919832340434863
"Y3P_2089","Arabic",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.300333092630767
"Y3P_2101","Arabic",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.549250483292408
"Y3P_2103","Arabic",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.258639487400972
"Y3P_2110","Arabic",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.205098433524334
"Y3P_2113","Arabic",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.31054828862766
"Y3P_2116","Arabic",5,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.31054828862766
"Y3P_2118","Arabic",5,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.31054828862766
"Y3P_2130","Arabic",5,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,-0.0919832340434862
"Y3P_2141","Arabic",5,0,"E 11 JANVIER","26108C","arabic_chain2",TRUE,-0.0919832340434863
"Y3P_2148","Arabic",5,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,0.0926046001137214
"Y3P_2151","Arabic",5,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,0.457567983183323
"Y3P_2156","Arabic",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,0.205098433524336
"Y3P_2157","Arabic",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,-0.721627946537726
"Y3P_2162","Arabic",5,0,"E DRISS BENZAKRI","25969B","arabic_chain2",TRUE,-0.455930420804699
"Y3P_2171","Arabic",5,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.360938579097193
"Y3P_2173","Arabic",5,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.72010173784232
"Y3P_2183","Arabic",5,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.205098433524334
"Y3P_2184","Arabic",5,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.549250483292409
"Y3P_2199","Arabic",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,-0.300333092630767
"Y3P_22","Arabic",5,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,-0.721627946537725
"Y3P_2207","Arabic",5,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.0281064084142292
"Y3P_2213","Arabic",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.457567983183322
"Y3P_2219","Arabic",5,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.636591347617442
"Y3P_2227","Arabic",5,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,0.25863948740097
"Y3P_2228","Arabic",5,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,0.59342970245639
"Y3P_223","Arabic",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,-0.0919832340434873
"Y3P_2230","Arabic",5,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.76055911752885
"Y3P_2232","Arabic",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.0333594790261137
"Y3P_2237","Arabic",5,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.678796549127854
"Y3P_2245","Arabic",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,-0.158483342202073
"Y3P_2253","Arabic",5,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,-0.455930420804699
"Y3P_2259","Arabic",5,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.926013127182204
"Y3P_2276","Arabic",5,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,-0.539757792337165
"Y3P_2283","Arabic",5,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,0.549250483292409
"Y3P_2300","Arabic",5,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,-0.227844410941676
"Y3P_2302","Arabic",5,1,"AL FARABI","27200P","arabic_chain2",TRUE,-0.227844410941676
"Y3P_2308","Arabic",5,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,0.503987316660173
"Y3P_2311","Arabic",5,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,0.503987316660175
"Y3P_2321","Arabic",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,0.503987316660174
"Y3P_2324","Arabic",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,0.549250483292409
"Y3P_2331","Arabic",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-0.926013127182205
"Y3P_2337","Arabic",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","arabic_chain2",TRUE,-1.03824460912283
"Y3P_2355","Arabic",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,0.0926046001137208
"Y3P_2356","Arabic",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,0.258639487400971
"Y3P_2357","Arabic",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,0.549250483292408
"Y3P_2377","Arabic",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,-0.0281064084142293
"Y3P_2388","Arabic",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,-1.15817473435367
"Y3P_2403","Arabic",5,1,"AL FARABI","27200P","arabic_chain2",TRUE,0.360938579097192
"Y3P_2415","Arabic",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,-0.455930420804698
"Y3P_2422","Arabic",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,0.72010173784232
"Y3P_2434","Arabic",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.720101737842321
"Y3P_2435","Arabic",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","arabic_chain2",TRUE,0.360938579097192
"Y3P_2451","Arabic",5,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,-0.0919832340434859
"Y3P_2455","Arabic",5,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,0.593429702456389
"Y3P_2476","Arabic",5,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.628161597881284
"Y3P_2477","Arabic",5,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,-0.376249190492716
"Y3P_2481","Arabic",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,0.0926046001137218
"Y3P_2484","Arabic",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","arabic_chain2",TRUE,0.457567983183324
"Y3P_2485","Arabic",5,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,-0.227844410941676
"Y3P_2490","Arabic",5,1,"AL FARABI","27200P","arabic_chain2",TRUE,0.360938579097192
"Y3P_2491","Arabic",5,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.205098433524335
"Y3P_2500","Arabic",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-0.227844410941677
"Y3P_2522","Arabic",5,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.59342970245639
"Y3P_2528","Arabic",5,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.205098433524334
"Y3P_2531","Arabic",5,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.258639487400971
"Y3P_2533","Arabic",5,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,0.457567983183323
"Y3P_2547","Arabic",5,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.360938579097193
"Y3P_2565","Arabic",5,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.409913745255848
"Y3P_2566","Arabic",5,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.409913745255847
"Y3P_2568","Arabic",5,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,0.409913745255848
"Y3P_2574","Arabic",5,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.678796549127854
"Y3P_2589","Arabic",5,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.539757792337164
"Y3P_2590","Arabic",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","arabic_chain2",TRUE,0.310548288627662
"Y3P_2600","Arabic",5,1,"AL FARABI","27200P","arabic_chain2",TRUE,0.0333594790261146
"Y3P_2608","Arabic",5,1,"ABDERRAHMANE HJIRA","24457H","arabic_chain2",TRUE,-0.539757792337165
"Y3P_2616","Arabic",5,0,"CENTRALE EL AOUNATE","08101E","arabic_chain2",TRUE,-1.03824460912283
"Y3P_2620","Arabic",5,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,0.258639487400971
"Y3P_2628","Arabic",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","arabic_chain2",TRUE,-0.0919832340434865
"Y3P_2633","Arabic",5,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.0281064084142293
"Y3P_2638","Arabic",5,0,"E ERRAHMA","20901T","arabic_chain2",TRUE,0.549250483292408
"Y3P_2645","Arabic",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","arabic_chain2",TRUE,-0.820705653808083
"Y3P_2663","Arabic",5,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.820705653808083
"Y3P_2664","Arabic",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,-0.539757792337164
"Y3P_2665","Arabic",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.205098433524336
"Y3P_2681","Arabic",5,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,0.720101737842321
"Y3P_2700","Arabic",5,0,"OUM EL BANINE","26368K","arabic_chain2",TRUE,-0.300333092630767
"Y3P_2702","Arabic",5,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.0926046001137208
"Y3P_2745","Arabic",5,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,0.0333594790261133
"Y3P_2747","Arabic",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,-0.820705653808083
"Y3P_2767","Arabic",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,0.72010173784232
"Y3P_2771","Arabic",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,-0.376249190492716
"Y3P_278","Arabic",5,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,0.205098433524335
"Y3P_281","Arabic",5,0,"E HOMMANE EL FETOUAKI","26461L","arabic_chain2",TRUE,-0.0281064084142289
"Y3P_2844","Arabic",5,0,"ABI BAKR ESSADDIK","01727B","arabic_chain2",TRUE,-0.926013127182204
"Y3P_2905","Arabic",5,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.0281064084142288
"Y3P_2909","Arabic",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.0926046001137212
"Y3P_2911","Arabic",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,0.149799693066063
"Y3P_2960","Arabic",5,0,"E OUKBA BNOU NAFII","25341U","arabic_chain2",TRUE,-0.0281064084142284
"Y3P_2972","Arabic",5,1,"ECOLE IBRAHIM ROUDANI","23361S","arabic_chain2",TRUE,0.0926046001137221
"Y3P_2994","Arabic",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","arabic_chain2",TRUE,-0.0281064084142295
"Y3P_301","Arabic",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,-1.03824460912283
"Y3P_3017","Arabic",5,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,-0.0919832340434867
"Y3P_3061","Arabic",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","arabic_chain2",TRUE,-0.539757792337165
"Y3P_3104","Arabic",5,1,"AL FARABI","27200P","arabic_chain2",TRUE,-0.300333092630767
"Y3P_3113","Arabic",5,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,-0.376249190492716
"Y3P_3241","Arabic",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,-0.300333092630766
"Y3P_373","Arabic",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,-0.926013127182204
"Y3P_424","Arabic",5,0,"OULED SIDI ABDENNEBI","01738N","arabic_chain2",TRUE,-0.158483342202072
"Y3P_474","Arabic",5,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,0.76055911752885
"Y3P_476","Arabic",5,1,"ENNAHDA","18163S","arabic_chain2",TRUE,0.258639487400971
"Y3P_489","Arabic",5,0,"EL FALAH","18168X","arabic_chain2",TRUE,-0.455930420804698
"Y3P_490","Arabic",5,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,0.59342970245639
"Y3P_513","Arabic",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.25863948740097
"Y3P_514","Arabic",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","arabic_chain2",TRUE,0.0926046001137211
"Y3P_539","Arabic",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,-1.15817473435367
"Y3P_545","Arabic",5,1,"ECOLE SIDI ALI","08138V","arabic_chain2",TRUE,0.149799693066064
"Y3P_561","Arabic",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","arabic_chain2",TRUE,0.678796549127852
"Y3P_588","Arabic",5,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,-0.721627946537725
"Y3P_615","Arabic",5,1,"ECOLE IBN TOUFAIL","27147G","arabic_chain2",TRUE,-0.455930420804699
"Y3P_66","Arabic",5,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,-0.820705653808083
"Y3P_689","Arabic",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,0.149799693066064
"Y3P_711","Arabic",5,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,0.258639487400971
"Y3P_765","Arabic",5,1,"ECOLE MOUAD BEN JABAL","25822S","arabic_chain2",TRUE,-0.158483342202073
"Y3P_777","Arabic",5,1,"IBN BATTOUTA","08086N","arabic_chain2",TRUE,0.258639487400971
"Y3P_825","Arabic",5,0,"EL FALAH","18168X","arabic_chain2",TRUE,0.205098433524335
"Y3P_839","Arabic",5,0,"MOHAMED ZERKTOUNI","18165U","arabic_chain2",TRUE,-0.926013127182204
"Y3P_891","Arabic",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","arabic_chain2",TRUE,-0.539757792337165
"Y3P_1002","Arabic",6,0,"ECOLE PRIMAIRE ELMARWA","27527V","arabic_chain2",TRUE,-0.227844410941676
"Y3P_1017","Arabic",6,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.31054828862766
"Y3P_1021","Arabic",6,1,"EL MAKKI ENNACIRI","27094Z","arabic_chain2",TRUE,-0.376249190492715
"Y3P_1030","Arabic",6,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","arabic_chain2",TRUE,0.0926046001137216
"Y3P_1042","Arabic",6,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","arabic_chain2",TRUE,0.149799693066063
"Y3P_1057","Arabic",6,1,"IBNOU MISSKAWAIHE","27772L","arabic_chain2",TRUE,0.760559117528851
"Y3P_1071","Arabic",6,1,"LISSANE EDDINE IBN ALKHATIB","27199N","arabic_chain2",TRUE,0.636591347617445
"Y3P_1078","Arabic",6,0,"AHMED BOUKMAKH","26501E","arabic_chain2",TRUE,0.25863948740097
"Y3P_1080","Arabic",6,1,"ECOLE TIKNI","08099C","arabic_chain2",TRUE,-0.721627946537726
